Unnamed: 0,observed_on,license,image_url,place_guess,latitude,longitude,positional_accuracy,species_guess
1648,2025-02-10,,https://static.inaturalist.org/photos/469379332/medium.jpg,"Corktown Common, Toronto, ON, CA",43.65432,-79.3528216667,11.0,Downy Woodpecker
19983,2025-10-20,CC-BY-NC,https://static.inaturalist.org/photos/582673159/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.6484869141,-79.3248850788,61.0,Golden-crowned Kinglet
17822,2025-09-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/570131725/medium.jpg,"Ashbridges Bay Park, Toronto, ON, CA",43.6603972271,-79.3116391276,24.0,Black-throated Green Warbler
1614,2025-02-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/469199319/medium.jpg,"Bayview Village, North York, ON, Canada",43.781447103,-79.3702463777,88.0,Mallard
3148,2025-03-13,,https://static.inaturalist.org/photos/476345981/medium.jpg,"Beltline Tr, Toronto, ON, CA",43.6876,-79.3676916667,11.0,Hairy Woodpecker
17418,2025-09-16,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/567719049/medium.jpg,"Indian Line, Toronto, ON, CA",43.736845,-79.6303416667,6.0,Cooper's Hawk
12022,2025-06-06,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/516849172/medium.jpg,"Downsview, Toronto, ON, Canada",43.743060288,-79.4820398432,266.0,Red-winged Blackbird
22689,2025-12-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/599328040/medium.jpg,"Downsview, North York, ON, Canada",43.7460830705,-79.4708711313,452.0,Northern Red-tailed Hawk
13085,2025-06-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/526695919/medium.jpg,"Rouge, Scarborough, ON, Canada",43.7945542528,-79.1183818051,8.0,Trumpeter Swan
638,2025-01-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/463875510/medium.jpeg,"Mimico-Queensway, Etobicoke, ON, Canada",43.6035180736,-79.4918105011,683.0,House Finch
8599,2025-05-05,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/500707856/medium.jpg,"L'Amoreaux North Park Tr, Toronto, ON, CA",43.8108927152,-79.3074295019,5.0,Brown-headed Cowbird
15909,2025-08-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/555837170/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,197.0,Canada Goose
16061,2025-08-15,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/557305051/medium.jpg,"Toronto, ON M4M 0C3, Canada",43.6595806151,-79.325263761,4.0,Northern Yellow Warbler
13780,2025-07-08,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/533698369/medium.jpg,"PQ37+M4, Scarborough, Ontario, Kanada",43.7033040116,-79.2372537777,170.0,Wanderdrossel
19506,2025-10-10,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/580140324/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Black-throated Blue Warbler
17285,2025-09-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/567110511/medium.jpg,"Bayview Village, North York, ON, Canada",43.7817101229,-79.3736545398,905.0,Swainson's Thrush
23545,2025-12-31,,https://static.inaturalist.org/photos/604248062/medium.jpg,"Toronto, ON, Canada",43.5915507319,-79.5108220258,4.0,Mute Swan
21371,2025-11-11,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/590746606/medium.jpg,"The Kingsway, Etobicoke, ON, Canada",43.647482593,-79.5116951068,990.0,Dark-eyed Junco
2131,2025-02-23,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/472053140/medium.jpeg,"South Riverdale, Toronto, ON, Canada",43.6472667532,-79.3270226868,1.0,Black-capped Chickadee
19535,2025-10-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/580328963/medium.jpg,"Bayview Woods-Steeles, North York, ON, Canada",43.7923773503,-79.3793507546,166.0,Northern Cardinal
18534,2025-09-30,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/574641128/medium.jpg,"University of Toronto - St. George Campus, Toronto, ON, CA",43.6659966667,-79.3948283333,2.0,Ruby-crowned Kinglet
8476,2025-04-30,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/500329546/medium.jpeg,"Toronto, ON M5V 3C7, Canada",43.6464335584,-79.386950545,30.0,Hermit Thrush
17389,2025-09-15,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/567402492/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.62744661,-79.3249256119,61.0,Canvasback
7407,2025-04-28,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/496263651/medium.jpg,"Queen's Park, Toronto, ON, CA",43.6671533333,-79.393805,42.0,American Robin
19354,2025-01-20,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/579609997/medium.jpg,"Toronto, ON, Canada",43.6440198873,-79.3301689481,330.0,Great Black-backed Gull
8180,2025-05-02,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/499411696/medium.jpg,"Bayview Village, North York, ON, Canada",43.7815087261,-79.3734399631,529.0,Black-and-white Warbler
2167,2025-02-23,,https://static.inaturalist.org/photos/472116558/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.6256467807,-79.3312673665,122.0,Bufflehead
3687,2025-03-15,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/478799972/medium.jpeg,"Sunnyside Beach, Sunnyside, ON, Canada",43.636766,-79.4520176,885.0,Ring-billed Gull
17641,2025-09-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/569226517/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Song Sparrow
16346,2025-08-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/559597097/medium.jpg,"4001 Leslie St, North York, ON M2K 1E1, Canada",43.7692131,-79.3628187,218.0,Turkey Vulture
22781,2025-12-14,,https://static.inaturalist.org/photos/600095663/medium.jpg,"York, ON M6S 1W6, Canada",43.6517144624,-79.4911848754,26.0,Great Blue Heron
5772,2025-04-20,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/489541602/medium.jpg,"Great Lakes Waterfront Tr, Toronto, ON, CA",43.592769402,-79.513624633,59.0,American Bittern
20723,2025-11-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/587098243/medium.jpg,"Leaside-Bennington, Toronto, ON, Canada",43.688829949,-79.3671065868,29.0,Winter Wren
21805,2025-11-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/592917807/medium.jpg,"Rouge Beach, Scarborough, ON, Canada",43.7944049,-79.1177828677,50.0,Bufflehead
2158,2025-02-23,,https://static.inaturalist.org/photos/472116378/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.6256467807,-79.3312673665,122.0,Canvasback
5068,2025-04-16,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/487202936/medium.jpg,"Cardiff Rd, Toronto, ON, CA",43.7130229546,-79.3840003022,39.0,Northern Cardinal
4761,2025-04-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/485916773/medium.jpeg,"The Kingsway, Etobicoke, ON, Canada",43.6474981197,-79.5116951068,923.0,Black-capped Chickadee
15399,2025-08-10,,https://static.inaturalist.org/photos/550496901/medium.jpg,"Colborne Lodge Dr at Swimming Pool, Toronto, ON M6S 0A4, Canada",43.6478712485,-79.463969171,9.0,Brown-headed Cowbird
1419,2025-02-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/468164184/medium.jpg,"Cardiff Rd, Toronto, ON, CA",43.7130297183,-79.3840143384,39.0,Northern Cardinal
18576,2025-09-11,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/574902545/medium.jpg,"The Beaches, Toronto, ON, Canada",43.6785925989,-79.2937618002,63.0,Cedar Waxwing
20402,2025-10-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/585235869/medium.jpg,"Bayview Village, North York, ON, Canada",43.7819262805,-79.3723234053,389.0,American Tree Sparrow
13030,2025-06-20,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/525868866/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.6458291236,-79.4683367908,84.0,Eastern Wood-Pewee
22075,2025-04-28,,https://static.inaturalist.org/photos/594872548/medium.jpg,"Evergreen Brick Works, Toronto, ON, CA",43.6848563811,-79.3652426524,410.0,House Sparrow
2525,2025-03-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/473418836/medium.jpeg,"73 Cardiff Rd, North York, ON M4P 2P4, Canada",43.713027,-79.3841394,179.0,Northern Cardinal
5728,2025-04-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/489397949/medium.jpg,"Downsview, North York, ON, Canada",43.7431151654,-79.4804097065,62.0,Savannah Sparrow
6459,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/491845513/medium.jpg,"Rosetta McClain Gardens, 5 Glen Everest Rd, Scarborough, ON M1N 1J2, Canada",43.6968253,-79.2557466,193.0,Yellow-rumped Warbler
21883,2025-11-21,,https://static.inaturalist.org/photos/593484688/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6542366667,-79.3528966667,4.0,Common Raven
16019,2025-08-24,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/557227619/medium.jpg,"Toronto, ON, Canada",43.6352060426,-79.460345728,122.0,Killdeer
16464,2025-08-30,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/560711314/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Black-and-white Warbler
20993,2025-10-11,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/588434305/medium.jpg,"Ashbridges Bay, Toronto, ON, Canada",43.6603169,-79.3151711,572.0,Gadwall
5080,2025-04-16,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/487227909/medium.jpg,"North York General Hospital, Toronto, ON, CA",43.7686533333,-79.3634333333,56.0,Canada Goose
772,2025-01-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/464514732/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Red-breasted Merganser
16287,2025-08-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/559332747/medium.jpg,"Broadview North, Toronto, ON, CA",43.6952633333,-79.3598633333,14.0,Double-crested Cormorant
15245,2025-01-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/549942280/medium.jpg,"York University Heights, North York, ON, Canada",43.7694196555,-79.4970781732,15.0,European Starling
12688,2025-06-17,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/522510766/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Song Sparrow
1233,2025-02-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/467460250/medium.jpg,"Rouge, Scarborough, ON, Canada",43.7943104942,-79.1179940227,96.0,Canada Goose
22404,2025-12-07,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/597967002/medium.jpg,"Coe Hill Dr, Toronto, ON, CA",43.638805,-79.4687883333,19.0,Northern Cardinal
4124,2025-03-28,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/482227842/medium.jpeg,"The Kingsway, Etobicoke, ON, Canada",43.6474670667,-79.51175948,928.0,Dark-eyed Junco
15316,2025-05-06,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/549995468/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.6483208035,-79.4616790145,8.0,Scarlet Tanager
912,2025-01-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/465160794/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Red-breasted Merganser
3089,2025-02-05,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/476141558/medium.jpeg,"The Queensway – Humber Bay, Etobicoke, ON, Canada",43.6234058506,-79.4763418997,619.0,Mallard
3785,2025-03-24,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/479566709/medium.jpg,"Toronto, ON, Canada",43.6566094643,-79.3127775572,527.0,Lesser Scaup
17832,2025-09-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/570140087/medium.jpg,"Ashbridges Bay Park, Toronto, ON, CA",43.6581994673,-79.3072358658,13.0,Philadelphia Vireo
6228,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/491622408/medium.jpg,"Queens Quay W, Toronto, ON, CA",43.6367737147,-79.3949696758,161.0,Mirlo primavera
4381,2025-04-07,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/483902125/medium.jpg,"Old Toronto, Toronto, ON, Canada",43.6396809608,-79.4598895572,2.0,Bonaparte's Gull
5011,2025-04-15,,https://static.inaturalist.org/photos/486878347/medium.jpg,"Spadina Ave, Toronto, ON, CA",43.6585189356,-79.399995301,23.0,Canada Goose
5129,2025-04-17,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/487589309/medium.jpeg,"Tommy Thompson Park, Toronto, ON, Canada",43.648648907,-79.3232904375,244.0,Neotropic Cormorant
14192,2025-07-13,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/538555195/medium.jpg,"Ontario, CA",43.788233493,-79.2046447815,899.0,Northern Cardinal
11407,2025-02-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/513798513/medium.jpg,"Sugar Beach Park, Toronto, ON, CA",43.6426466667,-79.3674383333,4.0,Long-tailed Duck
14844,2025-07-31,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/545608976/medium.jpg,"Sunnyside, Toronto, ON, Canada",43.6366186937,-79.4596588611,129.0,Spotted Sandpiper
10974,2025-05-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/511157759/medium.jpg,"Toronto Islands, Toronto, ON, CA",43.6212116667,-79.3749466667,4.0,Common Grackle
22592,2025-11-08,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/598829497/medium.jpg,"Ontario, CA",43.654036232,-79.3223437932,693.0,Mallard
497,2025-01-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/463392329/medium.jpeg,"Mimico-Queensway, Etobicoke, ON, Canada",43.6073821992,-79.4890152267,8.0,House Finch
7192,2025-04-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/494845686/medium.jpg,"Leaside-Bennington, Toronto, ON, Canada",43.686556673,-79.3666584575,44.0,Chimney Swift
18759,2025-10-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/576010061/medium.jpg,"Bayview Village, North York, ON, Canada",43.7778848685,-79.3785211656,909.0,Mallard
3514,2025-03-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/477914012/medium.jpg,"Bayview Village, North York, ON, Canada",43.7781598274,-79.3697149428,657.0,Turkey Vulture
14132,2025-06-30,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/537798168/medium.jpg,"Etobicoke, ON M8X 2S9, Canada",43.651722953,-79.5000804216,94.0,Red-winged Blackbird
935,2025-01-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/465315002/medium.jpeg,"Rouge Beach, Toronto, ON, Canada",43.7941017463,-79.117375172,25.0,Trumpeter Swan
22527,2025-12-08,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/598432169/medium.jpg,"Nipigon Ave, Toronto, ON, CA",43.7984779465,-79.4157093268,432.0,Pine Siskin
1111,2025-01-24,,https://static.inaturalist.org/photos/466579231/medium.jpeg,"Toronto, ON M4R 1K8, Canada",43.7068908898,-79.3995532393,343.0,Feral Pigeon
15184,2025-08-06,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/549087102/medium.jpg,"Marie Curtis Park, Toronto, ON, CA",43.5869116667,-79.5436966667,1.0,Domestic Mallard
17050,2025-09-11,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/565566960/medium.jpg,"E.T. Seton Park, North York, ON, Canada",43.7145264733,-79.3428776486,8.0,Eastern Wood-Pewee
22372,2025-12-05,,https://static.inaturalist.org/photos/597526291/medium.jpg,"Corktown Common, Toronto, ON, CA",43.653595,-79.3532783333,6.0,Black-capped Chickadee
10649,2025-05-24,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/509850197/medium.jpg,"Lower Reesor Pond, Toronto, ON M1B 5W5, Canada",43.8280937,-79.1899396,175.0,Trumpeter Swan
3839,2025-03-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/479944232/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Mallard
9016,2025-05-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/501602405/medium.jpeg,"South Riverdale, Toronto, ON, Canada",43.6283545052,-79.3225791747,60.0,Killdeer
21662,2025-10-24,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/591978244/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.6505129128,-79.3214725176,133.0,Black-capped Chickadee
9199,2025-05-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/502425415/medium.jpeg,"Cliffside, Scarborough, ON, Canada",43.6990346222,-79.2540592579,15.0,Prairie Warbler
8414,2025-05-04,,https://static.inaturalist.org/photos/502111595/medium.jpeg,"Toronto, ON M5J 2T5, Canada",43.6396949281,-79.3772033975,7.0,Feral Pigeon
12111,2025-05-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/517713524/medium.jpg,"Toronto, ON M4L 1G5, Canada",43.6650551189,-79.3120853975,9.0,Northern Yellow Warbler
23829,2025-05-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/610800680/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.6500624102,-79.3217201819,31.0,Rose-breasted Grosbeak
16734,2025-03-10,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/562889283/medium.jpg,"CF Toronto Eaton Centre, Toronto, ON, CA",43.6549027009,-79.381012432,442.0,Feral Pigeon
20214,2025-10-15,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/583639197/medium.jpg,"Rouge Marsh, Toronto, ON, Canada",43.7927096215,-79.1212932109,15.0,Northern Shoveler
14938,2025-08-02,,https://static.inaturalist.org/photos/546585092/medium.jpg,"Corktown Common, Toronto, ON, CA",43.654555,-79.3529666667,13.0,American Robin
16338,2025-08-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/559583138/medium.jpg,"Ashbridge's Bay Park, Toronto, ON, Canada",43.6581597112,-79.3081688546,4.0,Yellow-rumped Warbler
12123,2025-06-08,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/517868620/medium.jpg,"Toronto, CA-ON, CA",43.5935592651,-79.5085449219,918.0,Green Heron
12549,2025-06-07,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/521062466/medium.jpg,"Rouge Park, Beare Wetlands, Toronto, ON, Canada",43.8218790874,-79.1653572413,35.0,Osprey
8801,2025-05-06,,https://static.inaturalist.org/photos/501229035/medium.jpg,"Corktown Common, Toronto, ON, CA",43.654605,-79.3528966667,6.0,Blue-headed Vireo
21212,2025-11-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/589848088/medium.jpg,"The Queensway – Humber Bay, Etobicoke, ON, Canada",43.6222373559,-79.4758980466,295.0,Black-crowned Night Heron
17784,2025-09-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/570090046/medium.jpg,"New Toronto, Etobicoke, ON, Canada",43.5916544334,-79.5129029033,491.0,Red-necked Grebe
13112,2025-06-25,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/526847624/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.64470283,-79.45633599,25.0,Brown-headed Cowbird
9646,2025-05-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/504660567/medium.jpg,"Toronto, ON M4M 3M2, Canada",43.6313374333,-79.3231917545,38.0,Common Grackle
12553,2025-06-14,,https://static.inaturalist.org/photos/521106668/medium.jpg,"2000 Meadowvale Rd, Toronto, ON M1B 5K7, Canada",43.8178667,-79.1854373,725.0,Red-winged Blackbird
21762,2025-11-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/592705978/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.6438115665,-79.4672264976,4.0,House Sparrow
13538,2025-07-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/531256992/medium.jpg,"Rouge, Scarborough, ON, Canada",43.8217889728,-79.1643128274,315.0,American Goldfinch
20048,2025-02-25,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/582905505/medium.jpg,"Toronto, ON, Canada",43.6572040331,-79.3080968113,27.0,Common Merganser
6785,2025-04-07,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/492956627/medium.jpg,"Bathurst St, Toronto, ON, CA",43.65775,-79.4081416667,24.0,House Sparrow
20830,2025-11-02,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/587564513/medium.jpg,"Bayview Village, North York, ON, Canada",43.7812969632,-79.3723627724,425.0,White-breasted Nuthatch
3169,2025-03-13,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/476368163/medium.jpeg,"Steeles, Scarborough, ON, Canada",43.8132320317,-79.3066717941,8.0,Great Blue Heron
2849,2025-03-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/475425100/medium.jpg,"Mount Pleasant Cemetery, Toronto, ON, CA",43.6926783333,-79.3904033333,4.0,Cooper's Hawk
14041,2025-07-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/536760052/medium.jpg,"Huntingwood Dr, Toronto, ON, CA",43.7978591592,-79.2733563146,8.0,American Robin
1896,2025-02-16,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/470648286/medium.jpg,"Bayview Village, North York, ON, Canada",43.7815231477,-79.3883587644,219.0,Northern Cardinal
6786,2025-04-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/492979499/medium.jpg,"High Park Tr, Toronto, ON, CA",43.6445099255,-79.4682366495,7.0,Canada Goose
798,2025-01-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/464537142/medium.jpg,"Rouge, Scarborough, ON, Canada",43.7943451911,-79.117841925,84.0,Mallard
2668,2025-03-04,,https://static.inaturalist.org/photos/474198428/medium.jpg,"Corktown Common, Toronto, ON, CA",43.654605,-79.3528666667,8.0,Red-winged Blackbird
18024,2025-09-24,,https://static.inaturalist.org/photos/571561224/medium.jpg,"Toronto, ON M5J 2H3, Canada",43.6406586757,-79.3751572073,107.0,Ring-billed Gull
23258,2025-05-19,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/602843959/medium.jpg,"Fallingbrook, Scarborough, ON, Canada",43.6733288626,-79.2783820473,118.0,Cliff Swallow
22236,2025-11-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/595984653/medium.jpg,"Colonel Samuel Smith Park, 3145 Lake Shore Blvd W, Etobicoke, ON M8V 4B6, Canada",43.591398,-79.5133857,198.0,Northern Cardinal
2284,2025-02-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/472604583/medium.jpg,"Scarborough, ON, Canada",43.7088969605,-79.231747209,520.0,American Herring Gull
9778,2025-05-10,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/505430973/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.6460283468,-79.3209169762,8.0,Barn Swallow
18433,2025-09-28,,https://static.inaturalist.org/photos/573638433/medium.jpg,"High Park, Toronto, ON, CA",43.6424565554,-79.4580154445,20.0,Wood Duck
22551,2025-12-09,,https://static.inaturalist.org/photos/598613395/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6544616667,-79.3526166667,4.0,Downy Woodpecker
22560,2025-12-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/598731082/medium.jpg,"Ontario, CA",43.6186188559,-79.3245396548,8.0,Northern Cardinal
8512,2025-04-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/500533466/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Common Grackle
6947,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/493953672/medium.jpg,"Rosetta McClain Gardens, 5 Glen Everest Rd, Scarborough, ON M1N 1J2, Canada",43.6968253,-79.2557466,193.0,Palm Warbler
14445,2025-07-24,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/541767966/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.6613686979,-79.3070508403,1.0,Stilt Sandpiper
9531,2025-05-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/504024896/medium.jpg,"Tommy Thompson Park, Toronto, ON, CA",43.6457033333,-79.320825,28.0,Cliff Swallow
6594,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/492067172/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,American Robin
1276,2025-02-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/467564546/medium.jpg,"Centennial Scarborough, Scarborough, ON, Canada",43.775053,-79.133669,11.0,Mute Swan
13275,2025-06-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/528354586/medium.jpg,"Toronto, ON, Canada",43.7019951526,-79.2423500375,89.0,Black-crowned Night Heron
22834,2025-12-17,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/600626798/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.6223685767,-79.3269278203,8.0,Rough-legged Hawk
19576,2025-10-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/580383769/medium.jpg,"Bayview Village, North York, ON, Canada",43.7817787803,-79.3725433734,510.0,American Goldfinch
23504,2025-12-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/604035009/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Dark-eyed Junco
10856,2025-05-05,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/510623730/medium.jpg,"Scarborough, ON M1P 3P5, Canada",43.7629911911,-79.2681954056,384.0,Black-throated Blue Warbler
22083,2025-11-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/595012778/medium.jpg,"Bayview Village, North York, ON, Canada",43.7817101229,-79.3713156535,344.0,Black-capped Chickadee
16013,2025-08-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/557222224/medium.jpg,"Rouge Park, Beare Wetlands, Toronto, ON, Canada",43.8229500173,-79.1668852064,35.0,Mallard
18625,2025-09-30,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/575118377/medium.jpg,"Ontario, CA",43.6740520227,-79.2816570063,246.0,House Sparrow
